Global Flag,Major Flag,SMC Flag,Commercial Flag,IT Spend,Employee Count,PC Count,Size,Tech Support,Discount,New Engagement Strategy,New Product Adoption,Planning Summit,Revenue,Direct Treatment Effect: Tech Support,Total Treatment Effect: Tech Support,Direct Treatment Effect: Discount,Total Treatment Effect: Discount,Direct Treatment Effect: New Engagement Strategy,Total Treatment Effect: New Engagement Strategy
0,0,0,1,57194,154,94,125799,0,1,0,0,0,30668.1,7515.98,8440.21,6289.950000000001,6289.950000000001,0,0
0,1,0,0,57594,134,126,126480,0,1,0,0,0,27401.65,7529.6,8453.83,6324.0,6324.0,0,0
0,0,0,0,27224,100,52,92536,0,1,0,0,0,16948.85,6850.72,7774.95,4626.8,4626.8,0,0
0,0,1,1,30075,49,35,56691,1,0,0,1,0,25120.02,6133.82,7058.05,2834.55,2834.55,0,0
0,1,0,1,90429,41,29,198383,1,1,0,1,1,56686.08,8967.66,9891.89,9919.150000000001,9919.150000000001,0,0
1,0,0,1,16241,175,74,46199,0,1,1,0,1,16513.48,6423.98,7348.21,1309.9500000000003,1309.9500000000003,0,0
0,0,0,0,28365,170,169,57485,0,1,1,0,1,14073.15,6149.7,7073.93,2874.25,2874.25,0,0
1,0,0,1,22596,21,18,45422,1,0,1,1,1,25484.69,6408.4400000000005,7332.67,1271.1,1271.1,0,0
0,1,1,1,10769,30,10,30490,1,0,1,1,1,21961.78,5609.8,6534.03,1524.5,1524.5,0,0
1,1,1,0,168019,53,35,256974,1,1,0,1,1,74004.36,10639.48,11563.71,11848.7,11848.7,0,0
1,0,1,0,37106,25,17,97749,1,0,0,0,0,19989.63,7454.98,8379.21,3887.45,3887.45,0,0
0,0,1,1,22036,55,33,48041,1,0,1,1,1,23030.03,5960.82,6885.05,2402.05,2402.05,0,0
0,0,1,0,46290,80,30,81563,0,1,0,0,0,21492.04,6631.26,7555.49,4078.15,4078.15,0,0
0,1,1,1,34111,287,126,66569,0,1,1,0,1,24454.83,6331.38,7255.61,3328.4500000000003,3328.4500000000003,0,0
0,0,0,1,12922,33,24,43566,1,0,1,1,1,19240.84,5871.32,6795.55,2178.3,2178.3,0,0
0,0,1,0,15774,41,24,58673,1,0,1,1,1,17422.16,6173.46,7097.69,2933.65,2933.65,0,0
0,0,1,1,7782,111,80,18711,0,1,1,0,0,11002.88,5374.22,6298.45,935.5500000000001,935.5500000000001,0,0
0,0,1,1,18820,36,21,28429,1,0,1,0,1,20240.78,5568.58,6492.81,1421.45,1421.45,0,0
0,0,0,1,209189,84,56,353851,1,1,0,1,1,94077.21,12077.02,13001.25,17692.55,17692.55,0,0
0,0,0,1,106966,30,26,305175,1,1,0,1,1,64019.08,11103.5,12027.73,15258.75,15258.75,0,0
0,0,1,1,18664,44,15,38055,1,0,1,1,1,21106.79,5761.1,6685.33,1902.75,1902.75,0,0
0,0,0,1,27748,209,86,72221,0,1,1,1,1,24751.63,6444.42,7368.65,3611.05,3611.05,0,0
0,0,0,0,9708,96,38,31523,0,0,1,0,0,7724.62,5630.46,6554.69,1576.15,1576.15,0,0
0,0,1,1,42780,146,69,109466,0,1,0,0,0,25633.0,7189.32,8113.55,5473.3,5473.3,0,0
1,0,0,1,115994,137,73,346709,0,1,0,1,1,57699.48,12434.18,13358.41,16335.45,16335.45,0,0
0,0,1,1,15963,25,22,52979,1,0,1,1,1,22563.02,6059.58,6983.81,2648.9500000000003,2648.9500000000003,0,0
0,0,0,1,101686,128,63,167141,0,1,0,0,0,45869.72,8342.82,9267.05,8357.050000000001,8357.050000000001,0,0
0,0,1,1,45227,33,17,111298,1,0,0,1,0,31114.72,7225.96,8150.19,5564.900000000001,5564.900000000001,0,0
0,0,0,1,54648,14,11,197022,1,0,0,1,0,34663.62,8940.44,9864.67,9851.1,9851.1,0,0
0,0,1,0,30444,82,72,53715,0,0,0,1,0,14966.37,6074.3,6998.53,2685.75,2685.75,0,0
0,0,1,0,151203,43,15,239267,1,1,0,0,1,63113.6,9785.34,10709.57,11963.35,11963.35,0,0
1,0,0,1,52498,150,90,86507,0,1,0,0,0,26653.46,7230.14,8154.37,3325.3500000000004,3325.3500000000004,0,0
0,1,1,1,33507,73,34,89292,0,0,0,0,0,20310.61,6785.84,7710.07,4464.6,4464.6,0,0
0,1,0,1,126102,209,129,273259,0,1,0,0,1,57381.72,10465.18,11389.41,13662.95,13662.95,0,0
0,0,1,1,41018,58,28,71214,1,0,0,0,0,28659.61,6424.28,7348.51,3560.7000000000003,3560.7000000000003,0,0
0,0,1,1,22396,63,25,68845,0,0,1,0,1,15011.58,6376.9,7301.13,3442.25,3442.25,0,0
0,0,0,1,34963,24,17,131346,1,0,0,1,0,29652.71,7626.92,8551.15,6567.3,6567.3,0,0
0,0,0,1,3966,83,34,15062,0,0,1,1,1,13733.6,5301.24,6225.47,753.1,753.1,0,0
0,0,0,1,62755,190,107,213018,0,1,0,0,0,35904.66,9260.36,10184.59,10650.900000000001,10650.900000000001,0,0
0,0,1,1,21626,90,48,74920,0,0,1,0,1,15088.21,6498.4,7422.63,3746.0,3746.0,0,0
0,0,1,0,119771,16,9,257893,1,1,0,1,1,60365.17,10157.86,11082.09,12894.650000000001,12894.650000000001,0,0
0,0,1,1,31198,97,39,49332,0,1,1,0,1,19229.03,5986.64,6910.87,2466.6000000000004,2466.6000000000004,0,0
0,0,1,0,33434,90,37,112959,0,1,0,1,0,21798.53,7259.18,8183.41,5647.950000000001,5647.950000000001,0,0
0,0,1,1,111335,140,90,241194,0,1,0,1,1,49400.34,9823.880000000001,10748.11,12059.7,12059.7,0,0
1,1,1,0,2527,20,15,9311,1,0,1,0,1,14182.04,5686.22,6610.45,-534.45,-534.45,0,0
0,0,1,0,47215,287,115,114367,0,1,0,0,0,20870.37,7287.34,8211.57,5718.35,5718.35,0,0
0,0,0,0,29721,150,105,63458,0,1,1,0,1,17725.98,6269.16,7193.39,3172.9,3172.9,0,0
1,0,0,0,24255,77,43,66770,0,0,0,0,0,12099.51,6835.4,7759.63,2338.5,2338.5,0,0
0,0,1,1,17551,36,18,65359,1,0,1,0,1,19494.8,6307.18,7231.41,3267.9500000000003,3267.9500000000003,0,0
0,0,0,1,76078,14,8,159235,1,0,0,1,0,36964.81,8184.700000000001,9108.93,7961.75,7961.75,0,0
0,0,1,1,26767,364,202,101523,0,1,1,0,1,22443.38,7030.46,7954.69,5076.150000000001,5076.150000000001,0,0
0,1,1,0,56118,92,78,204481,0,1,0,0,0,32577.59,9089.619999999999,10013.85,10224.050000000001,10224.050000000001,0,0
0,0,0,0,58707,24,17,214866,1,0,0,1,0,30990.18,9297.32,10221.55,10743.300000000001,10743.300000000001,0,0
0,0,1,1,51275,76,60,168857,0,1,0,0,0,31420.04,8377.14,9301.37,8442.85,8442.85,0,0
1,0,0,1,9123,133,64,28857,0,1,1,0,0,12336.36,6077.139999999999,7001.37,442.85000000000014,442.85000000000014,0,0
0,0,1,1,81664,88,48,151830,0,1,0,0,0,38291.39,8036.6,8960.83,7591.5,7591.5,0,0
0,0,1,0,131516,518,254,289298,0,1,0,1,1,53961.5,10785.96,11710.19,14464.900000000001,14464.900000000001,0,0
0,0,1,1,7517,39,16,12019,1,0,1,0,1,19370.25,5240.38,6164.61,600.95,600.95,0,0
0,0,0,1,22976,90,90,35624,0,0,1,1,1,16852.01,5712.48,6636.71,1781.2,1781.2,0,0
0,0,0,1,54243,16,7,134402,1,0,0,0,0,32683.96,7688.04,8612.27,6720.1,6720.1,0,0
0,0,1,1,74202,35,15,186139,1,0,0,1,0,38745.55,8722.78,9647.01,9306.95,9306.95,0,0
0,0,0,1,21491,32,12,44462,1,0,1,1,1,23257.69,5889.24,6813.47,2223.1,2223.1,0,0
0,0,1,1,22911,171,188,58947,0,1,1,0,1,18991.42,6178.9400000000005,7103.17,2947.3500000000004,2947.3500000000004,0,0
0,0,0,1,6269,54,25,10897,1,0,1,1,1,21621.46,5217.94,6142.17,544.85,544.85,0,0
0,0,0,1,84743,63,32,150774,1,1,0,1,1,49188.46,8015.48,8939.71,7538.700000000001,7538.700000000001,0,0
0,1,1,1,76021,19,8,126884,1,0,0,0,0,38866.47,7537.68,8461.91,6344.200000000001,6344.200000000001,0,0
0,0,1,0,35627,29,22,102949,1,0,0,1,0,22904.13,7058.98,7983.21,5147.450000000001,5147.450000000001,0,0
0,0,1,1,18970,119,84,28980,0,1,1,0,1,16182.94,5579.6,6503.83,1449.0,1449.0,0,0
0,0,1,1,30960,103,63,83899,0,1,0,0,0,22265.38,6677.98,7602.21,4194.95,4194.95,0,0
0,0,1,1,23756,88,54,54974,0,0,1,0,1,17301.4,6099.48,7023.71,2748.7000000000003,2748.7000000000003,0,0
1,0,0,1,6003,96,51,20464,0,0,1,0,1,13372.44,5909.28,6833.51,23.200000000000045,23.200000000000045,0,0
0,0,1,1,3589,68,48,11783,0,0,1,1,1,13729.42,5235.66,6159.89,589.15,589.15,0,0
0,0,0,0,141516,217,110,408602,0,1,0,0,1,61701.84,13172.04,14096.27,20430.100000000002,20430.100000000002,0,0
0,0,1,0,43318,140,113,105325,0,1,0,0,0,23148.74,7106.5,8030.73,5266.25,5266.25,0,0
0,1,0,1,110120,28,9,191276,1,1,0,1,1,59965.47,8825.52,9749.75,9563.800000000001,9563.800000000001,0,0
0,0,1,1,114583,115,54,245334,0,1,0,0,1,49921.45,9906.68,10830.91,12266.7,12266.7,0,0
0,0,0,1,147639,54,31,412717,1,1,0,0,1,79630.82,13254.34,14178.57,20635.850000000002,20635.850000000002,0,0
0,1,0,1,47823,59,21,89985,1,0,0,1,0,32737.55,6799.7,7723.93,4499.25,4499.25,0,0
0,0,1,1,21610,219,144,35289,0,1,1,0,1,16853.82,5705.78,6630.01,1764.45,1764.45,0,0
0,0,1,1,67444,206,87,107096,0,1,0,0,0,32196.19,7141.92,8066.15,5354.8,5354.8,0,0
1,0,1,1,4286,156,73,14127,0,1,1,0,0,11463.5,5782.54,6706.77,-293.65,-293.65,0,0
0,0,0,0,78368,47,17,175816,1,0,0,0,0,31467.09,8516.32,9440.55,8790.800000000001,8790.800000000001,0,0
0,0,1,1,60628,68,32,151664,1,1,0,1,0,42307.84,8033.280000000001,8957.51,7583.200000000001,7583.200000000001,0,0
1,0,0,1,31521,238,116,89477,0,1,1,0,1,23498.06,7289.54,8213.77,3473.8500000000004,3473.8500000000004,0,0
0,1,1,1,5230,63,37,11883,1,0,1,0,1,16076.98,5237.66,6161.89,594.15,594.15,0,0
1,1,0,1,77331,59,38,160915,1,1,0,1,1,49351.84,8718.3,9642.53,7045.75,7045.75,0,0
0,0,1,1,28805,69,33,43603,0,0,1,0,1,19001.87,5872.06,6796.29,2180.15,2180.15,0,0
0,0,1,1,69860,18,8,234442,1,0,0,1,0,38020.21,9688.84,10613.07,11722.1,11722.1,0,0
0,0,1,1,10536,32,18,15955,1,0,1,0,1,17879.93,5319.1,6243.33,797.75,797.75,0,0
1,0,0,1,43648,92,34,136567,1,1,0,1,0,38166.89,8231.34,9155.57,5828.35,5828.35,0,0
0,0,1,1,27021,218,97,63763,0,1,1,0,1,17671.7,6275.26,7199.49,3188.15,3188.15,0,0
1,0,0,1,190866,14,10,307078,1,1,0,1,1,83718.99,11641.560000000001,12565.79,14353.900000000001,14353.900000000001,0,0
0,0,0,1,6693,21,10,21640,1,0,1,0,1,15526.16,5432.8,6357.03,1082.0,1082.0,0,0
0,0,0,1,77276,94,75,146006,1,1,0,1,1,48187.18,7920.12,8844.35,7300.3,7300.3,0,0
0,0,0,1,40798,100,60,82951,0,1,0,0,0,25115.84,6659.02,7583.25,4147.55,4147.55,0,0
1,0,1,0,113561,233,115,234800,0,1,0,0,0,43557.76,10196.0,11120.23,10740.0,10740.0,0,0
0,0,0,1,71626,119,46,253826,0,1,0,1,0,41634.64,10076.52,11000.75,12691.300000000001,12691.300000000001,0,0
0,0,1,1,40095,53,19,83986,1,0,0,1,0,29442.11,6679.72,7603.95,4199.3,4199.3,0,0
0,0,1,1,113088,90,84,314703,0,1,0,0,1,51918.89,11294.060000000001,12218.29,15735.150000000001,15735.150000000001,0,0
0,0,0,1,10422,59,29,39799,1,0,1,0,1,18978.86,5795.98,6720.21,1989.95,1989.95,0,0
0,0,0,1,5456,108,70,9332,0,0,1,0,0,12302.94,5186.64,6110.87,466.6,466.6,0,0
0,0,0,0,39756,244,104,76810,0,1,0,0,0,19208.9,6536.2,7460.43,3840.5,3840.5,0,0
0,1,0,0,37929,100,62,140854,0,1,0,0,0,24540.27,7817.08,8741.31,7042.700000000001,7042.700000000001,0,0
0,0,0,0,76227,24,20,307513,1,0,0,1,0,38070.35,11150.26,12074.49,15375.650000000001,15375.650000000001,0,0
1,0,0,1,65102,62,54,194597,1,1,0,1,1,46896.18,9391.94,10316.17,8729.85,8729.85,0,0
1,0,0,1,9112,89,91,35355,0,0,1,0,0,11632.7,6207.1,7131.33,767.75,767.75,0,0
0,1,0,0,9859,247,129,39313,0,1,1,0,0,11715.63,5786.26,6710.49,1965.65,1965.65,0,0
0,1,0,1,5735,35,15,17532,1,0,1,0,1,19556.88,5350.64,6274.87,876.6,876.6,0,0
0,0,1,1,193571,76,54,404440,1,1,0,1,1,94788.67,13088.8,14013.03,20222.0,20222.0,0,0
0,1,1,1,15700,26,14,42767,1,0,1,0,1,21153.28,5855.34,6779.57,2138.35,2138.35,0,0
0,0,0,0,22286,24,8,62675,1,0,0,1,0,18695.56,6253.5,7177.73,3133.75,3133.75,0,0
0,0,0,1,10863,137,144,23723,0,1,1,0,0,13204.27,5474.46,6398.69,1186.15,1186.15,0,0
0,0,0,0,135826,16,11,230015,1,1,0,1,1,59895.54,9600.3,10524.53,11500.75,11500.75,0,0
1,0,0,1,41351,83,38,97773,0,0,0,1,0,20877.83,7455.46,8379.69,3888.6500000000005,3888.6500000000005,0,0
0,0,1,0,109532,78,56,176431,1,1,0,1,1,50337.41,8528.619999999999,9452.85,8821.550000000001,8821.550000000001,0,0
0,0,1,1,105345,37,33,326979,1,1,0,1,1,66854.49,11539.58,12463.81,16348.95,16348.95,0,0
1,1,0,0,103392,121,66,181225,0,1,0,0,0,41777.39,9124.5,10048.73,8061.25,8061.25,0,0
0,1,0,1,90433,72,74,157604,1,1,0,0,1,50251.17,8152.08,9076.31,7880.200000000001,7880.200000000001,0,0
0,0,0,1,60206,41,21,226201,1,0,0,1,0,36811.36,9524.02,10448.25,11310.050000000001,11310.050000000001,0,0
0,0,1,1,11712,82,44,34102,0,0,1,1,1,13963.62,5682.04,6606.27,1705.1000000000001,1705.1000000000001,0,0
0,0,0,1,7502,12,6,16245,1,0,1,0,1,18197.27,5324.9,6249.13,812.25,812.25,0,0
0,1,1,1,236136,31,9,379991,1,1,0,1,1,103552.94,12599.82,13524.05,18999.55,18999.55,0,0
0,1,1,1,46908,49,44,168094,1,0,0,1,0,32914.88,8361.880000000001,9286.11,8404.7,8404.7,0,0
0,0,1,1,48298,19,8,188997,1,0,0,0,0,29492.67,8779.94,9704.17,9449.85,9449.85,0,0
0,0,1,1,14931,90,54,34291,0,0,1,0,1,13957.56,5685.82,6610.05,1714.5500000000002,1714.5500000000002,0,0
1,0,0,1,67813,116,50,231414,0,1,0,1,0,39681.24,10128.279999999999,11052.51,10570.7,10570.7,0,0
0,0,0,1,16181,39,16,56295,1,0,1,1,1,20977.81,6125.9,7050.13,2814.75,2814.75,0,0
1,0,1,1,14276,83,36,23795,0,0,1,1,1,16012.98,5975.9,6900.13,189.75,189.75,0,0
1,0,1,1,63911,26,14,153611,1,0,0,0,0,35673.92,8572.220000000001,9496.45,6680.55,6680.55,0,0
0,0,1,0,18419,145,64,62671,0,1,1,0,1,13606.63,6253.42,7177.65,3133.55,3133.55,0,0
0,0,0,1,80088,55,47,137241,1,1,0,1,0,45160.18,7744.82,8669.05,6862.05,6862.05,0,0
1,1,1,1,14723,48,27,38668,1,0,1,1,1,24786.62,6273.360000000001,7197.59,933.4000000000001,933.4000000000001,0,0
0,0,1,1,40663,160,106,157371,0,1,0,1,0,30369.99,8147.42,9071.65,7868.55,7868.55,0,0
0,0,1,0,18315,23,12,54395,1,0,1,1,1,17620.47,6087.9,7012.13,2719.75,2719.75,0,0
0,0,1,1,28732,89,73,104022,0,0,1,1,1,22018.79,7080.4400000000005,8004.67,5201.1,5201.1,0,0
0,0,1,1,174648,21,14,337177,1,1,0,1,1,88215.75,11743.54,12667.77,16858.850000000002,16858.850000000002,0,0
0,0,1,0,21674,76,69,36055,0,0,1,0,0,11343.83,5721.1,6645.33,1802.75,1802.75,0,0
0,1,1,1,26183,131,51,67824,0,1,1,0,1,22339.29,6356.48,7280.71,3391.2000000000003,3391.2000000000003,0,0
0,0,0,1,12175,18,10,41783,1,0,1,1,1,21035.04,5835.66,6759.89,2089.15,2089.15,0,0
0,0,1,1,30575,81,53,78670,0,0,0,1,0,19212.93,6573.4,7497.63,3933.5,3933.5,0,0
0,0,0,1,38740,126,86,58229,0,1,0,0,0,23140.56,6164.58,7088.81,2911.4500000000003,2911.4500000000003,0,0
0,0,0,1,96794,56,28,157199,1,1,0,1,1,51009.83,8143.98,9068.21,7859.950000000001,7859.950000000001,0,0
0,0,1,1,35281,116,99,104077,0,1,0,0,0,23567.39,7081.54,8005.77,5203.85,5203.85,0,0
0,0,0,1,36926,71,37,62601,1,0,0,1,0,26861.08,6252.02,7176.25,3130.05,3130.05,0,0
0,1,1,1,16879,52,19,52292,1,0,1,1,1,23352.92,6045.84,6970.07,2614.6000000000004,2614.6000000000004,0,0
1,0,0,1,164165,322,166,488185,0,1,0,1,1,75435.45,15263.7,16187.93,23409.25,23409.25,0,0
0,0,1,1,12473,29,10,27962,1,0,1,1,1,21208.86,5559.24,6483.47,1398.1000000000001,1398.1000000000001,0,0
0,0,1,1,42861,12,7,105394,1,0,0,1,0,29177.9,7107.88,8032.11,5269.700000000001,5269.700000000001,0,0
0,0,0,1,105203,15,11,216958,1,0,0,1,1,47639.48,9339.16,10263.39,10847.900000000001,10847.900000000001,0,0
0,0,1,1,55232,58,41,180676,1,0,0,1,0,32987.68,8613.52,9537.75,9033.800000000001,9033.800000000001,0,0
1,0,1,0,7471,31,16,24249,1,0,1,1,1,15731.17,5984.98,6909.21,212.45000000000005,212.45000000000005,0,0
0,0,1,0,13481,73,28,42363,0,0,1,0,0,8969.74,5847.26,6771.49,2118.15,2118.15,0,0
0,0,1,0,94115,188,104,272799,0,1,0,0,0,41749.74,10455.98,11380.21,13639.95,13639.95,0,0
1,0,1,0,26620,117,46,44228,0,1,0,0,0,13601.01,6384.5599999999995,7308.79,1211.4,1211.4,0,0
0,0,1,1,9535,31,12,17203,1,0,1,1,1,20143.18,5344.06,6268.29,860.1500000000001,860.1500000000001,0,0
0,0,0,1,15050,41,16,42938,1,0,1,0,1,19499.74,5858.76,6782.99,2146.9,2146.9,0,0
0,0,0,1,74947,54,32,241372,1,1,0,0,1,51066.6,9827.44,10751.67,12068.6,12068.6,0,0
0,0,0,0,32044,73,61,121083,0,0,0,0,0,13652.63,7421.66,8345.89,6054.150000000001,6054.150000000001,0,0
0,0,0,0,22426,17,13,35831,1,0,0,1,0,18455.02,5716.62,6640.85,1791.5500000000002,1791.5500000000002,0,0
0,0,1,0,8363,73,33,30214,0,0,1,0,0,6598.34,5604.28,6528.51,1510.7,1510.7,0,0
1,0,1,1,21441,31,20,56548,1,0,1,1,1,22718.48,6630.96,7555.19,1827.4,1827.4,0,0
0,0,1,1,9064,31,11,34623,1,0,1,1,1,21262.41,5692.46,6616.69,1731.15,1731.15,0,0
0,0,1,1,5378,104,45,20765,0,0,1,0,1,13363.67,5415.3,6339.53,1038.25,1038.25,0,0
0,0,1,0,7355,127,47,16447,0,1,1,1,0,8956.72,5328.94,6253.17,822.35,822.35,0,0
0,0,0,1,74097,33,24,140815,1,0,0,0,0,36063.36,7816.3,8740.53,7040.75,7040.75,0,0
0,1,0,1,34782,117,69,78512,0,1,1,1,1,25982.28,6570.24,7494.47,3925.6000000000004,3925.6000000000004,0,0
0,0,0,0,6676,73,31,25422,0,0,1,0,0,6048.92,5508.44,6432.67,1271.1000000000001,1271.1000000000001,0,0
0,1,1,1,4235,29,17,16337,1,0,1,0,1,16509.32,5326.74,6250.97,816.85,816.85,0,0
0,0,1,1,12300,81,31,32941,0,0,1,0,1,13594.32,5658.82,6583.05,1647.0500000000002,1647.0500000000002,0,0
0,1,0,1,8072,29,19,20448,1,0,1,1,1,20621.18,5408.96,6333.19,1022.4000000000001,1022.4000000000001,0,0
0,0,1,1,95256,19,9,325129,1,0,0,1,1,48090.49,11502.58,12426.81,16256.45,16256.45,0,0
1,0,0,0,17603,65,38,30923,1,0,1,1,1,18139.64,6118.46,7042.69,546.1500000000001,546.1500000000001,0,0
0,0,1,0,240892,102,37,593200,1,1,0,1,1,113809.51,16864.0,17788.23,29660.0,29660.0,0,0
0,0,0,1,12113,53,26,37013,1,0,1,1,1,19634.04,5740.26,6664.49,1850.65,1850.65,0,0
0,0,0,0,57813,29,15,168429,1,0,0,1,0,31187.12,8368.58,9292.81,8421.45,8421.45,0,0
0,0,1,1,27709,134,94,90642,0,1,1,0,1,22515.16,6812.84,7737.07,4532.1,4532.1,0,0
0,0,0,1,17999,112,60,46292,0,1,1,0,1,17361.56,5925.84,6850.07,2314.6,2314.6,0,0
0,1,1,0,30513,220,154,71081,0,1,1,0,1,19770.96,6421.62,7345.85,3554.05,3554.05,0,0
0,0,1,1,39349,117,123,151864,0,1,0,0,0,27121.06,8037.280000000001,8961.51,7593.200000000001,7593.200000000001,0,0
0,1,1,1,2488,78,73,9007,0,0,1,0,1,13397.12,5180.14,6104.37,450.35,450.35,0,0
1,0,1,1,36977,67,29,137350,0,0,0,1,0,22812.87,8247.0,9171.23,5867.5,5867.5,0,0
0,0,0,1,33390,190,111,90507,0,1,1,0,1,21299.15,6810.14,7734.37,4525.35,4525.35,0,0
0,0,1,1,23096,153,115,37369,0,1,1,0,1,17816.72,5747.38,6671.61,1868.45,1868.45,0,0
0,0,1,1,33447,66,31,66968,0,0,0,0,0,19061.33,6339.360000000001,7263.59,3348.4,3348.4,0,0
0,0,0,1,24585,177,137,50825,0,1,1,0,1,17842.01,6016.5,6940.73,2541.25,2541.25,0,0
0,0,0,1,14427,56,23,30299,1,0,1,1,1,21213.57,5605.98,6530.21,1514.95,1514.95,0,0
0,0,0,0,62204,255,115,199675,0,1,0,0,0,29011.16,8993.5,9917.73,9983.75,9983.75,0,0
0,0,0,1,111933,37,24,202425,1,1,0,1,1,58766.29,9048.5,9972.73,10121.25,10121.25,0,0
0,1,1,0,170954,68,36,271206,1,1,0,0,1,75636.26,10424.119999999999,11348.35,13560.300000000001,13560.300000000001,0,0
0,0,0,1,75824,58,20,212998,1,1,0,0,1,50075.51,9259.96,10184.19,10649.900000000001,10649.900000000001,0,0
1,0,0,1,22429,18,15,67734,1,0,1,1,1,24339.71,6854.68,7778.91,2386.7000000000003,2386.7000000000003,0,0
0,1,1,1,58429,280,265,107347,0,1,0,0,0,33279.13,7146.9400000000005,8071.17,5367.35,5367.35,0,0
0,0,1,1,136346,42,34,220993,1,1,0,0,1,63007.7,9419.86,10344.09,11049.650000000001,11049.650000000001,0,0
0,0,0,1,24793,46,30,56144,1,0,1,0,1,21081.03,6122.88,7047.11,2807.2000000000003,2807.2000000000003,0,0
0,0,1,1,6274,29,16,9813,1,0,1,1,1,18262.32,5196.26,6120.49,490.65000000000003,490.65000000000003,0,0
0,0,1,1,14927,13,10,29145,1,0,1,1,1,23057.61,5582.9,6507.13,1457.25,1457.25,0,0
0,0,0,1,104171,147,76,182739,0,1,0,0,0,45531.84,8654.78,9579.01,9136.95,9136.95,0,0
0,1,1,1,30903,50,42,61010,1,0,1,1,1,26847.99,6220.2,7144.43,3050.5,3050.5,0,0
0,0,1,0,103745,40,16,167305,1,1,0,0,1,48912.04,8346.1,9270.33,8365.25,8365.25,0,0
0,0,0,1,103949,29,22,203781,1,1,0,0,1,55510.17,9075.619999999999,9999.85,10189.050000000001,10189.050000000001,0,0
0,1,0,0,73017,49,44,132709,1,0,0,0,0,32006.19,7654.18,8578.41,6635.450000000001,6635.450000000001,0,0
0,0,1,1,4615,156,80,14548,0,1,1,0,0,12018.37,5290.96,6215.19,727.4000000000001,727.4000000000001,0,0
1,0,0,0,30433,544,387,58664,0,1,1,0,0,13230.03,6673.28,7597.51,1933.2000000000003,1933.2000000000003,0,0
0,0,0,1,75892,100,51,153975,0,1,0,0,0,36286.67,8079.5,9003.73,7698.75,7698.75,0,0
0,0,0,1,26848,138,137,44936,0,1,1,0,1,19543.32,5898.72,6822.95,2246.8,2246.8,0,0
0,0,0,1,8025,62,20,32395,1,0,1,1,1,20675.7,5647.9,6572.13,1619.75,1619.75,0,0
0,0,1,1,5783,107,85,14821,0,0,1,0,0,11343.58,5296.42,6220.65,741.0500000000001,741.0500000000001,0,0
1,0,1,1,53575,47,22,151468,1,0,0,1,0,33322.13,8529.36,9453.59,6573.400000000001,6573.400000000001,0,0
0,0,0,1,21041,63,43,61084,1,0,1,1,1,21546.16,6221.68,7145.91,3054.2000000000003,3054.2000000000003,0,0
0,1,0,1,82738,64,60,159096,1,1,0,1,1,52250.31,8181.92,9106.15,7954.8,7954.8,0,0
0,0,1,1,63514,23,19,131315,1,0,0,1,0,35317.55,7626.3,8550.53,6565.75,6565.75,0,0
0,1,1,1,7335,80,47,25969,0,0,1,0,0,12637.85,5519.38,6443.61,1298.45,1298.45,0,0
1,0,0,0,72302,216,86,212807,0,1,0,1,0,35621.19,9756.14,10680.37,9640.35,9640.35,0,0
1,0,1,1,19597,40,32,38568,1,0,1,0,1,21467.42,6271.360000000001,7195.59,928.4000000000001,928.4000000000001,0,0
1,0,1,1,96497,102,48,247164,0,1,0,0,0,45013.2,10443.279999999999,11367.51,11358.2,11358.2,0,0
0,0,0,1,62920,315,141,116312,0,1,0,0,0,32789.53,7326.24,8250.47,5815.6,5815.6,0,0
0,0,1,1,11040,56,39,25135,1,0,1,1,1,20064.0,5502.7,6426.93,1256.75,1256.75,0,0
0,0,0,1,54328,40,36,215907,1,0,0,1,0,35532.82,9318.14,10242.37,10795.35,10795.35,0,0
1,1,0,1,26726,19,10,56138,1,0,1,1,1,27146.89,6622.76,7546.99,1806.9,1806.9,0,0
1,1,1,0,41451,198,77,148414,0,1,0,0,0,24764.26,8468.28,9392.51,6420.700000000001,6420.700000000001,0,0
0,0,1,0,133442,17,15,266402,1,1,0,1,1,64113.43,10328.04,11252.27,13320.1,13320.1,0,0
0,0,0,0,90128,167,112,163406,0,1,0,0,0,34973.78,8268.119999999999,9192.35,8170.3,8170.3,0,0
0,0,1,0,20166,121,65,54312,0,1,1,0,0,11411.59,6086.24,7010.47,2715.6000000000004,2715.6000000000004,0,0
0,0,0,1,24431,30,27,57431,1,0,1,0,1,20953.58,6148.62,7072.85,2871.55,2871.55,0,0
0,0,1,1,38072,29,17,80714,1,0,0,0,0,26510.16,6614.28,7538.51,4035.7000000000003,4035.7000000000003,0,0
0,0,1,1,4443,144,64,15148,0,1,1,0,0,12291.71,5302.96,6227.19,757.4000000000001,757.4000000000001,0,0
0,1,0,1,121780,34,25,192864,1,1,0,0,1,60841.65,8857.28,9781.51,9643.2,9643.2,0,0
0,0,1,1,33967,35,31,56354,1,0,0,1,0,25441.61,6127.08,7051.31,2817.7000000000003,2817.7000000000003,0,0
0,1,0,1,62778,32,22,208132,1,0,0,0,0,38076.14,9162.64,10086.87,10406.6,10406.6,0,0
0,0,1,1,10328,107,62,22784,0,0,1,0,0,12167.77,5455.68,6379.91,1139.2,1139.2,0,0
0,0,0,1,17971,28,14,64427,1,0,1,0,1,21159.4,6288.54,7212.77,3221.3500000000004,3221.3500000000004,0,0
