Guild Membership,Player Skill Level,Time Spent Playing,Side-quest Group Assignment,Customization Level,Side-quest Engagement,Won Items,In-game Purchases,Total Inventory
1,49.63,94.18,0,0.31,1,1,5756.35,3455.13
0,7.43,12.38,0,0.64,1,1,1089.34,654.67
1,3.87,5.72,1,0.81,0,0,513.3,309.08
1,9.52,17.14,0,0.98,0,0,1139.73,677.55
0,20.06,38.17,0,0.15,1,1,2496.92,1503.01
1,6.48,10.24,0,0.88,1,1,1081.16,649.08
1,4.93,7.45,1,0.52,1,1,921.37,555.52
1,14.61,26.08,0,0.11,1,0,1663.29,997.33
1,8.12,10.54,0,0.79,1,1,1173.17,699.57
0,14.32,25.75,1,0.33,1,1,1838.68,1116.87
1,8.57,15.63,0,0.87,1,0,1047.93,629.39
1,18.24,33.85,1,0.16,1,1,2376.34,1418.92
0,4.79,7.32,0,0.71,1,1,809.19,486.05
1,35.33,63.47,0,0.3,1,1,4120.68,2471.45
1,11.51,19.78,0,0.26,1,1,1619.24,971.74
0,25.73,47.65,0,0.05,1,1,3066.97,1833.0
0,23.13,43.49,0,0.48,1,1,2813.12,1689.02
0,5.86,9.4,0,0.39,1,1,925.37,551.86
1,21.99,41.44,0,0.06,1,1,2794.47,1685.06
1,5.44,7.62,0,0.23,0,0,650.73,389.9
0,4.99,7.63,1,0.49,1,0,527.63,320.18
0,45.59,89.47,0,0.81,1,1,5314.21,3193.95
0,26.01,49.64,0,0.93,1,1,3142.95,1889.0
1,52.41,102.56,1,0.52,1,1,6148.06,3690.65
1,10.15,17.97,1,0.4,1,0,1199.39,725.13
1,13.63,24.77,1,0.95,0,0,1571.57,939.83
1,17.62,33.27,1,0.96,1,1,2328.21,1401.67
1,10.8,20.14,1,0.19,1,0,1293.6,774.08
0,7.61,13.04,1,0.53,0,0,821.6,493.42
1,7.04,10.99,1,0.82,1,1,1128.82,672.24
1,16.99,29.52,0,0.82,1,1,2186.97,1306.66
1,7.2,11.61,1,0.68,1,0,858.74,514.87
1,6.07,8.89,0,0.47,0,0,718.15,436.25
1,17.25,32.04,0,0.4,1,1,2272.64,1363.57
1,10.65,18.77,0,0.81,1,0,1245.94,756.01
1,22.45,42.46,0,0.23,1,1,2848.12,1711.86
1,9.34,15.79,0,0.43,1,1,1389.02,833.57
1,7.35,13.2,0,0.57,1,0,913.41,555.45
0,16.82,31.65,0,0.83,1,1,2139.6,1291.3
0,6.26,10.93,0,0.37,0,0,689.74,407.03
1,7.44,12.49,1,0.55,0,0,897.13,538.08
0,8.95,13.78,0,0.28,1,1,1211.84,730.67
0,10.84,19.45,0,0.84,1,1,1477.31,890.99
0,50.37,97.3,0,0.79,1,0,5487.72,3295.68
1,5.21,8.08,1,0.82,1,1,950.76,570.63
1,30.99,59.33,1,0.06,1,1,3779.01,2266.86
0,19.07,36.73,1,0.49,1,1,2405.34,1443.68
0,34.1,65.06,0,0.14,1,1,4006.28,2401.02
1,107.98,213.86,0,0.67,1,1,12264.6,7352.94
0,33.27,63.44,1,0.31,1,0,3615.64,2171.97
0,23.77,45.0,0,0.77,0,0,2590.16,1556.97
1,5.18,7.92,0,0.07,1,0,645.52,396.09
1,6.5,9.41,0,0.51,1,1,1057.09,632.3
0,15.43,28.33,1,0.12,1,1,1969.86,1184.74
1,3.91,5.66,0,0.56,0,0,514.93,307.69
0,17.13,32.55,1,0.61,1,0,1883.04,1129.1
1,3.83,4.86,0,0.46,0,0,487.77,289.5
0,28.24,54.23,1,0.28,0,0,3088.52,1853.35
0,11.36,19.76,0,0.03,1,1,1511.85,915.03
1,12.68,22.36,0,0.66,0,0,1454.71,870.67
1,12.21,18.2,1,0.87,1,1,1610.69,969.44
0,3.23,4.95,0,0.73,1,1,658.83,393.32
0,26.51,50.76,1,0.89,1,0,2897.54,1731.21
1,52.33,99.27,1,0.93,1,1,6045.88,3627.75
1,9.59,15.95,0,0.45,1,1,1408.28,855.54
0,19.79,36.84,0,0.7,1,1,2444.74,1463.77
1,8.69,15.28,1,0.4,1,0,1042.78,620.83
0,14.66,27.2,1,0.92,1,1,1899.08,1136.07
1,23.77,44.87,1,0.56,1,0,2682.73,1618.67
0,17.2,31.66,0,0.75,1,0,1860.41,1121.77
0,32.12,61.35,1,0.01,1,1,3796.62,2282.14
0,16.31,30.26,0,0.58,1,0,1773.47,1070.85
0,12.44,22.63,0,0.74,1,1,1651.69,996.55
0,6.99,11.82,0,0.26,1,0,754.36,452.08
0,8.52,14.37,1,0.01,0,0,907.78,542.42
0,20.6,38.29,0,0.74,1,0,2230.49,1343.44
0,4.08,6.64,0,0.34,1,1,755.57,454.9
1,30.56,58.06,0,0.43,1,0,3419.55,2047.15
0,9.37,17.11,0,0.56,1,0,1029.71,620.45
1,6.74,11.18,1,0.11,0,0,818.58,489.55
0,6.16,9.35,0,0.1,1,1,938.93,569.91
0,18.35,34.62,0,0.96,1,1,2304.05,1378.59
1,12.61,22.77,1,0.34,1,0,1463.54,880.97
1,49.11,94.29,1,0.26,1,0,5434.81,3261.69
0,6.3,8.25,1,0.05,1,1,918.06,552.75
0,9.95,15.86,1,0.17,1,0,1022.53,614.91
1,11.68,20.37,0,0.43,0,0,1341.42,803.89
1,6.96,11.63,0,0.34,1,1,1144.52,690.22
1,12.69,22.69,1,0.42,1,1,1764.53,1061.12
0,14.69,27.43,0,0.7,0,0,1611.86,967.69
0,17.09,32.09,1,0.64,1,1,2165.17,1306.13
1,40.25,77.48,1,0.49,1,0,4487.53,2685.8
1,4.93,8.01,1,0.81,1,1,935.51,565.24
1,17.83,32.61,1,0.86,1,0,2019.29,1212.68
1,8.49,14.21,0,0.59,1,0,998.92,601.86
1,16.02,29.65,1,0.12,1,1,2139.82,1287.91
0,16.33,30.45,1,0.41,1,0,1778.41,1070.35
0,6.26,9.97,1,0.63,1,1,958.7,574.3
1,9.88,15.41,0,0.06,1,1,1407.49,842.23
0,17.85,32.91,0,0.02,0,0,1928.96,1159.74
0,11.08,20.53,0,0.95,1,0,1218.54,738.5
0,10.21,17.72,1,0.73,1,0,1091.61,653.93
0,19.28,36.27,0,0.15,0,0,2103.06,1256.77
0,19.12,34.97,0,0.45,1,0,2054.62,1236.72
1,7.71,13.53,0,0.19,1,0,941.55,560.76
0,6.78,11.25,1,0.01,1,1,1025.72,618.0
1,5.37,8.12,0,0.39,1,1,962.01,573.2
0,12.36,21.82,1,0.65,1,1,1622.51,973.07
0,4.97,7.12,1,0.95,1,1,812.86,488.65
1,12.77,22.03,0,0.77,0,0,1449.15,868.01
1,29.69,56.23,0,0.23,1,1,3621.11,2174.83
0,9.48,16.56,1,0.34,1,1,1321.15,795.29
1,7.79,13.74,1,0.52,1,1,1251.01,749.05
0,47.78,93.4,1,0.19,1,0,5239.98,3141.24
1,35.91,68.16,1,0.83,1,0,3990.5,2400.62
0,6.38,11.4,0,0.17,1,1,1013.73,608.05
0,12.16,22.65,0,0.29,0,0,1339.03,804.9
1,13.91,25.9,0,0.58,1,0,1622.5,966.64
1,15.11,27.66,1,0.12,1,0,1735.27,1050.14
0,46.34,90.07,0,0.62,1,0,5069.24,3043.83
1,14.47,24.67,0,0.94,1,1,1914.46,1139.56
0,14.9,27.22,1,0.69,1,1,1909.99,1141.94
1,20.27,37.61,1,0.81,0,0,2292.36,1371.82
0,26.96,52.31,0,0.44,1,0,2967.75,1789.2
1,23.5,44.95,1,0.37,1,0,2672.78,1616.29
0,16.43,30.19,0,0.33,1,0,1778.52,1069.77
0,5.38,6.88,0,0.66,1,1,823.42,500.53
1,9.61,16.19,0,0.52,0,0,1118.23,677.18
1,21.02,39.8,1,0.47,1,0,2394.96,1431.47
1,13.96,25.33,1,0.1,1,1,1908.85,1145.95
0,19.83,38.56,0,0.67,1,1,2497.17,1498.87
1,47.22,91.68,0,0.73,1,1,5561.63,3344.89
1,5.76,9.35,1,0.2,1,0,715.74,439.93
1,30.82,57.87,0,0.76,1,0,3426.44,2066.95
1,8.82,16.35,1,0.88,1,1,1382.43,832.95
0,24.73,46.92,1,0.17,1,1,2993.78,1799.2
1,11.81,21.15,0,0.45,1,0,1375.21,822.91
1,62.78,122.69,1,0.88,1,0,6970.93,4182.85
0,13.05,23.87,0,0.49,1,0,1418.82,856.62
1,8.21,13.36,1,0.82,1,1,1261.7,762.78
1,16.25,30.0,0,0.22,1,1,2163.26,1301.71
1,15.88,29.41,0,0.06,1,1,2124.67,1271.58
0,35.27,65.89,0,0.06,1,1,4088.26,2463.64
1,15.26,28.32,0,0.97,1,1,2063.11,1241.23
0,65.74,129.26,0,0.16,1,0,7217.45,4331.48
1,13.79,24.38,0,0.86,1,1,1871.13,1128.17
1,10.74,20.1,0,0.32,1,1,1590.68,952.22
1,8.07,14.05,0,0.04,1,0,975.46,581.61
0,12.37,22.88,1,0.24,1,0,1355.28,811.33
1,12.92,24.12,0,0.51,1,0,1518.86,906.27
1,15.57,28.7,1,0.11,1,0,1790.64,1074.97
0,13.57,24.24,0,0.92,1,1,1755.6,1044.18
1,8.01,13.2,0,0.9,1,0,949.7,567.43
1,6.87,10.75,1,0.15,0,0,814.05,478.59
1,10.92,18.18,0,0.74,1,1,1541.16,924.41
0,24.61,47.64,0,0.46,1,1,3007.88,1804.66
0,36.03,68.76,1,0.98,1,1,4215.63,2536.24
1,11.45,19.53,0,0.06,1,1,1609.56,968.17
0,6.31,10.84,0,0.47,1,1,991.83,592.21
0,14.76,24.88,1,0.29,1,0,1534.91,919.01
1,55.08,108.0,0,0.73,1,1,6442.4,3873.6
0,23.66,44.82,0,0.11,1,1,2877.74,1722.2
1,18.55,34.12,0,0.63,1,0,2101.53,1271.6
1,22.75,43.13,0,0.95,1,1,2880.96,1731.68
1,34.99,65.88,0,0.45,1,1,4176.63,2500.5
1,10.11,14.97,1,0.45,1,1,1404.25,838.37
0,9.63,17.2,0,0.5,1,1,1347.51,813.67
0,8.92,14.98,0,0.42,1,1,1244.91,751.64
1,17.38,32.6,0,0.45,0,0,1998.8,1201.43
0,12.58,22.76,0,0.46,1,0,1361.64,817.56
1,19.08,35.53,0,1.0,1,0,2169.24,1301.02
1,8.68,14.89,0,0.12,1,1,1328.34,794.11
0,34.01,64.88,1,0.29,1,1,3995.64,2400.33
1,11.57,20.6,1,0.21,1,1,1646.68,997.1
0,22.58,40.64,0,0.54,1,1,2698.66,1620.04
0,25.61,49.4,0,0.0,1,1,3114.65,1871.1
1,25.21,48.52,1,0.92,1,1,3166.51,1906.03
1,14.91,27.05,1,0.53,1,0,1707.37,1021.82
1,20.64,39.4,0,0.9,1,1,2664.08,1601.51
0,38.51,74.72,0,0.34,1,0,4218.65,2535.19
0,21.97,40.18,0,0.15,1,0,2353.21,1408.26
0,7.0,11.92,0,0.19,0,0,758.0,448.31
0,22.92,40.16,0,0.47,1,0,2403.34,1440.87
0,11.94,20.65,1,0.04,1,0,1262.02,761.49
1,5.27,5.27,0,0.78,1,1,870.84,516.16
1,16.81,30.79,0,0.79,0,0,1915.03,1150.23
0,15.93,28.63,1,0.7,0,0,1705.53,1022.39
0,25.0,47.84,0,0.9,1,1,3034.24,1820.43
1,8.17,13.14,0,0.55,1,1,1252.89,754.24
1,5.86,8.2,1,0.48,1,0,689.08,404.97
1,12.64,23.14,0,0.53,1,1,1776.3,1072.74
0,14.41,26.98,1,0.18,1,0,1579.63,943.32
0,12.64,22.77,0,0.51,1,1,1662.91,1000.56
1,15.05,26.76,0,0.54,1,0,1705.36,1026.73
1,6.34,9.74,1,0.76,1,1,1059.42,643.95
0,10.52,19.51,0,0.35,1,1,1461.63,877.81
1,9.4,15.7,1,0.09,1,1,1385.84,825.19
0,23.13,44.91,0,0.6,1,1,2851.87,1704.17
0,16.98,31.52,0,0.79,1,1,2143.76,1293.63
1,9.39,16.46,1,0.97,1,0,1112.85,664.91
0,41.93,80.91,1,0.09,1,1,4875.08,2924.16
1,13.1,21.0,1,0.75,1,1,1734.3,1035.94
0,16.78,31.24,0,0.6,1,1,2127.39,1275.51
0,11.2,19.77,1,0.02,1,0,1202.5,730.22
0,35.5,68.82,0,0.72,1,1,4190.23,2515.3
0,13.65,23.52,1,0.03,1,1,1739.27,1040.52
0,13.28,22.31,0,0.79,1,1,1684.44,1016.91
1,11.68,20.66,0,0.72,1,0,1354.29,800.11
1,13.35,24.12,0,0.69,1,1,1838.5,1104.05
0,27.44,52.56,0,0.12,1,1,3298.46,1978.3
0,22.0,41.51,1,0.92,0,0,2394.3,1435.2
1,12.26,20.9,0,0.9,1,0,1390.23,826.95
0,42.35,82.38,1,0.9,1,0,4638.69,2782.48
0,20.64,40.08,0,0.36,1,1,2584.69,1549.82
0,9.48,16.12,0,0.49,1,1,1307.92,780.97
1,5.11,7.26,0,0.11,1,1,923.26,552.94
0,9.68,16.53,1,0.05,1,1,1330.87,789.83
1,15.09,27.76,1,0.06,1,0,1733.67,1051.08
0,18.03,33.22,0,0.57,1,1,2249.66,1333.66
0,29.75,57.27,0,0.32,1,1,3550.58,2130.61
0,6.67,10.15,0,0.58,1,1,987.7,592.79
1,8.71,14.89,1,0.59,1,0,1034.0,617.56
1,6.34,10.28,1,0.91,1,1,1075.04,644.83
0,6.3,9.19,0,0.88,0,0,641.35,387.99
0,7.1,12.82,0,0.72,1,1,1089.36,648.33
1,15.81,29.08,1,0.82,1,1,2114.41,1260.77
1,18.97,36.15,0,0.0,1,0,2189.3,1310.91
0,6.7,10.36,1,0.02,0,0,697.29,404.78
1,7.65,12.4,0,0.46,1,1,1202.55,718.15
0,4.42,5.89,1,0.65,1,0,446.38,265.13
0,14.25,26.02,0,0.79,1,0,1542.96,926.23
0,7.47,11.99,0,0.45,1,0,785.57,477.8
1,37.42,73.31,0,0.94,1,0,4220.18,2533.6
0,14.6,27.61,0,0.81,1,0,1607.87,966.44
1,11.88,20.05,0,0.1,1,1,1648.15,986.26
1,7.75,13.32,0,0.44,1,1,1237.53,740.46
1,4.6,7.41,1,0.99,1,1,902.91,539.81
0,5.34,7.41,1,0.41,1,1,837.6,502.92
0,8.05,13.1,0,0.39,1,1,1144.81,685.67
1,7.55,12.39,0,0.29,1,0,899.18,541.12
1,5.8,9.52,0,0.49,1,1,1025.98,619.68
1,15.66,27.79,1,0.73,1,0,1766.41,1066.24
0,19.32,34.75,1,0.05,1,1,2357.93,1417.14
0,11.21,17.88,0,0.84,1,0,1146.89,689.75
1,47.57,92.24,1,0.92,1,1,5595.57,3364.13
0,4.1,5.76,1,0.78,1,1,729.1,442.06
1,11.42,21.05,0,0.92,1,1,1654.43,991.86
0,11.85,21.06,0,0.09,1,1,1573.15,939.68
0,7.82,13.31,1,0.45,1,0,839.62,501.38
0,10.01,15.9,0,0.07,1,0,1028.41,612.9
0,11.79,21.37,0,0.84,1,0,1279.7,768.41
0,10.17,17.68,0,0.95,1,1,1388.41,836.49
1,11.37,19.38,1,0.3,1,1,1600.12,959.04
0,5.11,7.6,0,0.54,1,0,533.37,318.19
0,4.28,6.51,0,0.3,1,0,460.07,262.79
1,9.73,17.52,1,0.38,1,0,1159.93,693.11
0,8.62,15.23,1,0.48,1,0,937.82,578.38
0,10.61,18.32,0,0.79,1,1,1430.79,865.08
1,11.31,20.58,0,0.15,1,1,1632.83,987.36
1,9.49,15.46,0,0.16,1,1,1386.71,835.46
0,9.18,17.13,1,0.2,1,1,1321.33,798.43
0,8.74,13.96,0,0.05,1,1,1205.77,722.74
1,32.77,64.13,1,0.64,1,1,4011.41,2403.78
0,6.2,11.32,0,0.19,1,1,999.09,607.89
1,9.05,15.68,0,0.44,1,0,1072.64,638.12
1,6.82,11.72,0,0.69,1,1,1142.61,689.02
1,6.54,11.68,0,0.45,1,1,1126.5,685.81
0,17.86,31.43,0,0.91,1,0,1885.88,1136.36
0,10.92,19.32,0,0.77,1,0,1175.11,703.78
1,8.14,14.41,1,0.27,1,1,1287.31,779.78
0,9.19,16.42,1,0.13,1,1,1303.03,783.9
0,7.92,13.29,0,0.89,0,0,845.21,506.46
1,17.88,32.92,1,0.4,1,0,2032.38,1223.13
0,49.25,96.65,1,0.38,1,1,5710.79,3423.07
0,6.06,10.44,0,0.81,1,1,966.2,573.52
1,14.71,27.68,0,0.01,0,0,1715.67,1028.23
0,11.2,20.9,1,0.45,1,1,1536.61,919.7
0,17.69,33.53,0,0.71,1,0,1938.28,1155.68
0,18.91,35.84,0,0.85,1,0,2073.17,1244.06
1,12.83,24.05,0,0.89,0,0,1515.1,906.35
0,11.96,20.96,0,0.47,1,1,1576.48,942.13
0,9.0,14.93,0,0.85,1,1,1249.16,750.42
1,9.35,15.01,0,0.04,1,1,1367.31,816.64
1,13.56,23.66,1,0.31,1,1,1837.85,1109.51
0,5.23,8.33,0,0.01,1,0,562.15,346.19
1,8.23,13.44,0,0.17,1,1,1264.77,763.37
0,26.0,48.33,0,0.72,1,1,3098.66,1858.06
1,12.51,22.8,1,0.0,0,0,1459.54,877.77
0,23.59,44.68,0,0.52,1,1,2870.43,1719.91
0,33.4,64.22,0,0.41,1,1,3947.33,2372.73
1,12.3,21.36,0,0.12,1,1,1705.54,1027.93
0,17.38,31.31,0,0.69,1,1,2158.37,1299.96
0,9.62,16.69,0,0.69,0,0,1030.57,616.5
0,7.5,11.86,1,0.73,1,1,1079.96,652.51
1,5.78,9.93,1,0.77,0,0,735.75,443.9
0,21.54,38.66,0,0.31,0,0,2286.57,1373.26
0,13.18,24.77,0,0.99,1,0,1452.76,872.1
0,41.9,82.11,0,0.07,1,1,4909.59,2941.4
0,27.36,51.33,0,0.65,1,0,2958.16,1776.98
0,7.92,11.81,1,0.97,1,1,1100.53,659.91
0,21.07,40.09,0,0.22,1,1,2605.56,1557.92
0,9.77,17.54,0,0.28,1,1,1363.85,815.78
0,29.67,56.28,0,0.58,1,1,3521.86,2116.27
1,8.39,14.64,0,0.78,1,1,1308.81,783.87
1,7.42,11.18,1,0.33,1,0,853.67,509.34
1,7.24,12.03,0,0.84,1,0,871.37,512.42
0,7.03,12.18,1,0.24,1,1,1067.28,646.82
1,7.43,10.77,1,0.87,0,0,843.64,500.67
0,7.56,13.92,0,0.25,1,0,845.26,507.45
1,24.92,45.35,1,0.62,1,0,2758.42,1652.7
0,44.1,84.98,0,0.36,1,1,5105.41,3065.57
0,5.76,8.85,0,0.32,0,0,601.64,362.23
0,29.69,55.47,1,0.35,1,1,3496.36,2097.79
0,7.81,14.22,0,0.5,1,1,1165.64,701.78
1,14.41,26.11,0,0.85,1,0,1652.41,991.54
1,3.66,6.02,1,0.76,1,0,512.75,300.79
1,17.84,33.54,1,0.45,1,1,2347.85,1415.74
1,3.79,5.22,0,0.28,1,1,794.08,485.04
0,14.07,26.32,1,0.85,1,1,1842.96,1102.38
0,14.25,26.09,1,0.87,0,0,1545.22,919.39
1,13.19,24.48,0,0.45,1,1,1844.1,1113.73
1,6.8,12.2,0,0.7,1,1,1156.02,689.25
1,16.8,31.14,1,0.37,1,0,1923.52,1160.58
0,14.72,27.33,1,0.15,0,0,1606.41,969.67
1,9.97,17.54,0,0.32,1,1,1476.19,885.93
1,17.79,33.43,0,0.68,1,1,2342.15,1405.41
0,10.95,19.11,1,0.77,1,0,1170.58,697.38
0,15.93,29.89,0,0.85,1,0,1743.51,1046.44
0,11.74,20.17,1,0.02,1,0,1243.39,748.49
1,13.18,24.55,0,0.49,1,0,1547.89,930.55
0,24.08,44.38,1,0.27,1,1,2884.6,1734.82
0,9.19,15.23,0,0.68,1,1,1265.79,765.77
0,5.78,8.31,1,0.25,0,0,590.0,353.76
1,14.23,25.83,0,0.57,1,0,1635.81,995.59
0,25.29,49.05,0,0.71,1,1,3085.94,1854.81
0,16.39,30.18,1,0.77,1,0,1774.94,1066.95
1,14.29,25.58,0,0.27,1,1,1932.07,1162.2
1,15.21,25.79,0,0.09,1,1,1985.38,1194.25
0,23.49,43.68,1,0.22,1,0,2535.3,1523.17
1,11.68,18.86,0,0.6,1,1,1599.92,966.18
1,9.11,15.46,1,0.04,1,0,1067.33,627.87
0,26.62,51.16,0,0.16,1,1,3218.81,1931.07
0,8.15,14.17,1,1.0,1,0,882.49,521.26
0,23.03,43.44,0,0.38,1,1,2804.86,1690.74
0,24.16,46.25,0,0.5,1,0,2645.68,1580.36
0,16.92,30.9,1,0.01,1,1,2123.58,1271.2
1,5.12,8.37,0,0.59,1,1,957.17,571.98
0,12.01,22.2,1,0.33,1,1,1616.17,964.64
1,12.6,21.48,1,0.53,1,1,1724.32,1034.07
0,7.89,14.0,1,0.53,1,1,1165.66,689.91
1,15.88,26.58,0,0.97,1,1,2041.41,1233.48
0,19.71,36.62,0,0.27,1,1,2436.16,1464.81
1,8.49,14.97,0,0.57,1,1,1324.4,791.83
1,10.73,18.35,0,0.38,0,0,1236.77,744.93
1,10.22,17.64,0,0.42,1,1,1491.21,897.35
0,25.69,48.87,1,0.06,1,1,3100.78,1856.76
1,10.06,17.76,0,0.69,1,1,1484.9,895.47
1,6.3,9.36,1,0.2,1,1,1045.84,627.44
1,3.98,6.54,0,0.47,1,1,844.79,513.54
0,15.79,28.21,0,0.43,1,0,1682.62,1007.15
1,7.78,13.71,0,0.47,1,0,949.57,562.98
0,19.99,37.49,0,0.38,1,0,2172.82,1308.57
1,4.78,7.92,1,0.24,1,1,927.42,556.3
1,7.86,13.81,1,0.45,1,1,1257.82,755.57
0,6.22,9.19,1,0.05,1,1,937.13,564.61
0,16.12,30.33,1,0.24,1,0,1767.78,1055.76
0,17.26,33.5,0,0.78,1,0,1917.12,1148.81
1,14.52,26.72,0,0.84,1,0,1676.25,1003.08
0,7.59,10.47,0,0.72,1,1,1045.18,626.13
0,6.68,11.53,1,0.63,1,0,730.33,444.44
1,22.21,38.85,0,0.81,1,0,2426.18,1451.83
0,4.48,5.74,0,0.13,1,1,747.19,445.19
0,10.87,19.65,0,0.53,1,0,1182.38,716.42
1,33.96,65.88,1,0.12,1,1,4124.95,2471.04
0,10.28,18.78,1,0.78,1,0,1127.01,676.53
0,5.49,8.13,0,0.52,1,0,568.07,344.27
0,8.54,13.43,1,0.81,1,1,1181.51,713.29
1,8.06,13.52,0,0.8,1,0,957.44,567.44
1,51.54,100.51,0,0.47,1,0,5738.99,3439.82
0,36.02,70.07,0,0.5,1,1,4252.9,2544.02
0,18.65,35.74,0,0.03,1,0,2053.78,1236.43
0,10.27,17.41,0,0.52,1,1,1386.71,838.27
1,26.53,50.07,0,0.68,1,1,3277.16,1972.33
0,5.48,8.69,1,0.23,1,1,886.74,532.92
1,25.06,47.48,0,0.99,1,1,3126.28,1875.61
0,23.36,44.72,0,0.97,1,0,2561.1,1533.85
1,11.76,20.31,1,0.28,1,1,1646.32,981.18
1,25.62,48.14,1,0.71,1,0,2873.0,1726.4
1,8.39,14.48,1,0.03,1,1,1304.16,778.64
0,6.58,10.31,0,0.67,1,1,988.22,583.7
1,23.28,43.11,1,0.62,0,0,2607.28,1570.94
0,12.74,22.83,0,0.82,1,0,1372.39,820.34
0,20.97,38.49,0,0.3,1,0,2255.18,1354.32
0,47.41,91.26,0,0.88,1,1,5460.53,3276.6
1,7.39,11.9,0,0.86,1,0,876.56,531.6
1,11.82,21.43,0,0.67,1,1,1682.97,1003.43
1,39.22,75.48,1,0.47,1,0,4374.48,2628.5
1,19.45,36.32,0,0.62,1,0,2210.37,1325.99
0,7.85,12.38,1,0.73,1,1,1113.63,671.45
1,6.3,10.12,1,0.98,1,0,770.09,460.03
1,8.43,13.69,0,0.12,1,1,1281.99,768.33
1,7.59,12.4,0,0.31,1,0,901.63,545.57
0,14.35,26.21,0,0.78,1,0,1556.76,930.31
1,12.33,22.27,0,0.41,1,1,1733.11,1038.23
1,14.98,26.42,1,0.67,1,1,1992.27,1195.15
1,6.41,11.18,0,0.13,1,0,806.34,476.56
0,12.17,21.1,0,0.71,1,1,1592.55,955.19
1,4.23,5.42,0,0.67,1,0,522.85,312.68
1,12.23,22.8,1,0.59,1,1,1745.39,1051.67
0,26.95,50.89,0,0.77,1,0,2924.28,1751.93
0,4.32,7.0,1,0.88,0,0,476.65,276.57
0,17.33,31.84,0,0.83,1,1,2172.3,1304.54
1,8.49,14.47,1,0.13,1,1,1308.9,783.96
0,25.28,47.97,1,0.74,1,0,2753.24,1646.01
0,12.94,23.38,1,0.45,1,1,1700.4,1022.85
1,20.3,36.73,1,0.33,1,1,2565.93,1542.37
1,11.2,21.22,0,0.88,1,1,1645.62,991.42
0,30.92,59.66,1,0.56,1,0,3384.11,2032.35
0,13.71,26.22,1,0.5,1,1,1820.45,1096.95
1,9.32,14.81,0,0.78,0,0,1061.71,638.7
1,13.41,23.32,0,0.55,1,1,1820.22,1103.25
0,10.13,17.01,0,0.86,1,1,1368.9,829.7
1,15.44,27.11,1,0.1,1,1,2036.56,1224.12
0,8.36,14.9,0,0.78,1,1,1214.32,720.96
1,7.26,12.14,1,0.16,0,0,877.42,535.8
0,16.03,28.81,1,0.23,1,1,2015.53,1208.98
0,12.05,21.75,0,0.18,0,0,1306.24,786.88
0,23.99,45.23,1,0.24,1,1,2907.03,1747.58
0,9.45,15.67,1,0.73,0,0,991.27,594.18
1,3.65,4.98,0,0.66,1,0,481.42,286.45
1,8.33,15.34,1,0.23,1,1,1327.14,795.56
1,4.1,6.12,1,0.27,0,0,538.23,309.54
0,14.71,27.52,1,0.1,1,1,1911.25,1141.91
0,4.27,6.04,0,0.41,1,1,744.35,445.16
0,7.96,11.99,0,0.38,1,0,808.0,485.05
0,13.26,22.96,1,0.15,1,1,1699.78,1023.83
1,36.5,70.76,1,0.83,1,1,4398.54,2637.25
0,5.37,9.14,0,0.85,1,0,592.55,358.94
1,15.0,25.68,1,0.11,1,1,1970.34,1182.06
1,17.84,33.37,0,0.27,1,1,2343.08,1405.04
0,31.99,62.16,0,0.74,1,0,3513.32,2108.25
1,25.16,46.44,1,0.87,1,0,2803.18,1685.58
0,27.55,52.57,0,0.07,1,1,3296.27,1977.59
0,23.29,43.81,0,0.9,1,1,2828.61,1699.99
1,6.68,9.18,1,0.06,1,1,1058.05,639.56
0,15.23,26.9,1,0.63,0,0,1617.97,973.51
0,20.39,38.87,1,0.02,1,1,2534.02,1518.08
1,6.8,11.01,1,0.93,1,1,1120.33,670.8
0,7.57,13.33,0,0.35,1,1,1127.43,680.38
1,6.56,11.65,0,0.65,1,0,827.61,495.89
0,22.7,41.75,1,0.18,1,0,2433.81,1456.39
0,13.64,22.23,0,0.32,1,1,1698.81,1020.51
1,9.44,16.77,1,0.75,1,0,1124.75,678.74
1,5.75,8.99,0,0.97,1,1,1006.58,609.52
0,12.93,22.92,0,0.99,1,0,1383.49,835.2
0,8.64,14.59,0,0.81,1,0,920.32,552.35
1,13.16,24.74,0,0.85,1,0,1550.9,932.45
0,5.37,8.8,1,0.97,1,0,581.98,354.71
1,13.39,23.84,0,0.04,1,1,1836.4,1099.65
1,8.39,14.63,0,0.17,1,1,1309.25,791.44
1,5.62,8.12,0,0.05,1,0,674.64,408.27
1,4.99,7.6,0,0.5,0,0,625.64,378.89
1,5.32,8.83,0,0.96,1,1,980.88,581.08
1,12.48,21.85,0,0.58,0,0,1430.02,855.27
1,12.23,22.24,1,0.56,1,0,1427.29,853.29
1,15.06,27.93,1,0.83,1,0,1742.27,1052.48
0,15.24,28.41,1,0.93,1,1,1964.32,1175.17
0,6.47,11.49,1,0.7,1,1,1017.04,605.9
1,30.62,57.38,0,0.9,1,1,3702.52,2216.43
1,8.99,15.68,1,0.18,1,1,1369.62,820.91
0,16.29,29.45,0,0.5,1,0,1748.37,1051.04
0,11.41,20.45,0,0.36,0,0,1233.29,749.16
1,14.28,27.43,0,0.33,1,1,1983.6,1189.25
1,10.94,19.25,0,0.21,1,1,1574.52,941.92
0,15.2,27.09,0,0.89,1,1,1921.53,1161.72
1,13.55,23.98,0,0.45,1,1,1845.86,1117.07
